instance,profile,variant,best_value,best_weight,feasible,best_seconds,mean_seconds,std_seconds,hit_optimal,target,best_seed
p05.txt,2,AS,900,104,1,0.0230578,0.0277248,0.00724426,0,0,112352
p05.txt,2,ASRank,900,104,1,0.0210149,0.0213847,0.000312766,0,0,212363
p05.txt,2,MMAS,900,104,1,0.0210075,0.0255155,0.00631766,0,0,312350
p05.txt,2,ACS,900,104,1,0.0193338,0.0216824,0.00841573,0,0,412355
p06.txt,2,AS,1735,169,1,0.0139229,0.0141194,0.00035574,0,0,112355
p06.txt,2,ASRank,1735,169,1,0.0132118,0.0135797,0.000355821,0,0,212363
p06.txt,2,MMAS,1735,169,1,0.0135444,0.0162254,0.00413,0,0,312357
p06.txt,2,ACS,1735,169,1,0.0118656,0.0210788,0.0174682,0,0,412349
p07.txt,2,AS,1458,749,1,0.089863,0.104216,0.00453411,0,0,112349
p07.txt,2,ASRank,1458,749,1,0.096511,0.102486,0.00573462,0,0,212355
p07.txt,2,MMAS,1458,749,1,0.0983112,0.113131,0.0242579,0,0,312348
p07.txt,2,ACS,1458,749,1,0.0822283,0.102111,0.0207859,0,0,412358
p08.txt,2,AS,13549094,6402560,1,0.146582,0.245963,0.0414655,0,0,112364
p08.txt,2,ASRank,13549094,6402560,1,0.144031,0.242483,0.0339958,0,0,212346
p08.txt,2,MMAS,13549094,6402560,1,0.224434,0.239696,0.0243083,0,0,312351
p08.txt,2,ACS,13509694,6390248,1,0.196496,0.253489,0.0427589,0,0,412352
p01.txt,2,AS,309,165,1,0.0214311,0.0258077,0.005327,0,0,112360
p01.txt,2,ASRank,309,165,1,0.0219716,0.0282333,0.00678832,0,0,212355
p01.txt,2,MMAS,309,165,1,0.0216305,0.0234107,0.00304595,0,0,312355
p01.txt,2,ACS,309,165,1,0.0202169,0.0231201,0.00436522,0,0,412349
p02.txt,2,AS,51,26,1,0.0099458,0.0103019,0.000531976,0,0,112362
p02.txt,2,ASRank,51,26,1,0.0101644,0.0122646,0.00293932,0,0,212362
p02.txt,2,MMAS,51,26,1,0.0100308,0.010213,0.000187304,0,0,312346
p02.txt,2,ACS,51,26,1,0.0086084,0.0086634,4.25219e-05,0,0,412356
p03.txt,2,AS,150,190,1,0.0119721,0.0128801,0.00113918,0,0,112357
p03.txt,2,ASRank,150,190,1,0.0117268,0.0121766,0.000441499,0,0,212361
p03.txt,2,MMAS,150,190,1,0.0116196,0.0119106,0.000208814,0,0,312352
p03.txt,2,ACS,150,190,1,0.0103594,0.0130113,0.00398757,0,0,412350
p04.txt,2,AS,107,50,1,0.0151073,0.0174602,0.00302886,0,0,112357
p04.txt,2,ASRank,107,50,1,0.0099768,0.010299,0.000332211,0,0,212355
p04.txt,2,MMAS,107,50,1,0.0102923,0.013007,0.00386157,0,0,312356
p04.txt,2,ACS,107,50,1,0.0087226,0.010798,0.00799595,0,0,412362
p05.txt,2,AS,900,104,1,0.0230622,0.0316594,0.00825929,0,0,112363
p05.txt,2,ASRank,900,104,1,0.021047,0.0220354,0.000987409,0,0,212352
p05.txt,2,MMAS,900,104,1,0.0210628,0.0222915,0.00282796,0,0,312359
p05.txt,2,ACS,900,104,1,0.0193712,0.0214328,0.00813211,0,0,412364
p06.txt,2,AS,1735,169,1,0.0139339,0.0143048,0.000380307,0,0,112360
p06.txt,2,ASRank,1735,169,1,0.0132125,0.0144231,0.00233671,0,0,212356
p06.txt,2,MMAS,1735,169,1,0.0131155,0.0131895,5.93151e-05,0,0,312365
p06.txt,2,ACS,1735,169,1,0.0118602,0.0140466,0.00848828,0,0,412348
p07.txt,2,AS,1458,749,1,0.0549436,0.101327,0.0112977,0,0,112346
p07.txt,2,ASRank,1458,749,1,0.0922416,0.100901,0.00519454,0,0,212349
p07.txt,2,MMAS,1458,749,1,0.0964852,0.10065,0.00346482,0,0,312357
p07.txt,2,ACS,1458,749,1,0.0906281,0.0940293,0.00260383,0,0,412355
p08.txt,2,AS,13549094,6402560,1,0.243019,0.252262,0.00720392,0,0,112358
p08.txt,2,ASRank,13549094,6402560,1,0.237727,0.247432,0.0110409,0,0,212362
p08.txt,2,MMAS,13549094,6402560,1,0.207423,0.230111,0.0171983,0,0,312351
p08.txt,2,ACS,13509694,6390248,1,0.195893,0.21723,0.0411837,0,0,412352
p01.txt,3,AS,309,165,1,0.0810386,0.119918,0.0364335,0,0,112365
p01.txt,3,ASRank,309,165,1,0.0792257,0.0955254,0.0175115,0,0,212350
p01.txt,3,MMAS,309,165,1,0.0761316,0.0830461,0.0125352,0,0,312364
p01.txt,3,ACS,309,165,1,0.0773894,0.0887957,0.0101216,0,0,412356
p02.txt,3,AS,51,26,1,0.0257349,0.0385863,0.0152632,0,0,112346
p02.txt,3,ASRank,51,26,1,0.0499851,0.0547465,0.00555484,0,0,212364
p02.txt,3,MMAS,51,26,1,0.0496125,0.0556734,0.00550783,0,0,312351
p02.txt,3,ACS,51,26,1,0.0286837,0.0478848,0.00614501,0,0,412347
p03.txt,3,AS,150,190,1,0.0537835,0.0693258,0.00695468,0,0,112348
p03.txt,3,ASRank,150,190,1,0.0628251,0.0710821,0.00583663,0,0,212350
p03.txt,3,MMAS,150,190,1,0.0621936,0.0666493,0.00186103,0,0,312361
p03.txt,3,ACS,150,190,1,0.0606993,0.0693245,0.00673916,0,0,412358
p04.txt,3,AS,107,50,1,0.0627847,0.0858754,0.0101952,0,0,112348
p04.txt,3,ASRank,107,50,1,0.0515661,0.0599106,0.00450914,0,0,212363
p04.txt,3,MMAS,107,50,1,0.0448576,0.0601303,0.00545904,0,0,312350
p04.txt,3,ACS,107,50,1,0.0436023,0.0623198,0.0229792,0,0,412364
p05.txt,3,AS,900,104,1,0.130345,0.142885,0.0221688,0,0,112352
p05.txt,3,ASRank,900,104,1,0.10173,0.127569,0.00990373,0,0,212364
p05.txt,3,MMAS,900,104,1,0.122304,0.128565,0.00397265,0,0,312357
p05.txt,3,ACS,900,104,1,0.114514,0.128307,0.025586,0,0,412356
p06.txt,3,AS,1735,169,1,0.0553239,0.0768606,0.0110739,0,0,112365
p06.txt,3,ASRank,1735,169,1,0.0437254,0.0718779,0.0130176,0,0,212348
p06.txt,3,MMAS,1735,169,1,0.0737003,0.0841458,0.00863122,0,0,312359
p06.txt,3,ACS,1735,169,1,0.0700338,0.0884188,0.028826,0,0,412364
p07.txt,3,AS,1458,749,1,0.28388,0.334539,0.0310373,0,0,112365
p07.txt,3,ASRank,1458,749,1,0.28032,0.331469,0.0358672,0,0,212353
p07.txt,3,MMAS,1458,749,1,0.176113,0.232945,0.063013,0,0,312365
p07.txt,3,ACS,1458,749,1,0.161214,0.186033,0.0282809,0,0,412361
p08.txt,3,AS,13549094,6402560,1,0.527153,0.541365,0.0726718,0,0,112350
p08.txt,3,ASRank,13549094,6402560,1,0.496341,0.645923,0.126163,0,0,212352
p08.txt,3,MMAS,13549094,6402560,1,0.418192,0.56167,0.0754705,0,0,312348
p08.txt,3,ACS,13501943,6383480,1,0.424094,0.50724,0.0694835,0,0,412352
p01.txt,3,AS,309,165,1,0.0836159,0.0994041,0.0176818,0,0,112365
p01.txt,3,ASRank,309,165,1,0.0791942,0.0845961,0.0100714,0,0,212354
p01.txt,3,MMAS,309,165,1,0.0768978,0.0861695,0.0166762,0,0,312359
p01.txt,3,ACS,309,165,1,0.078046,0.0814908,0.00838927,0,0,412358
p02.txt,3,AS,51,26,1,0.0248463,0.0272623,0.00414906,0,0,112348
p02.txt,3,ASRank,51,26,1,0.0251733,0.0264799,0.00333266,0,0,212362
p02.txt,3,MMAS,51,26,1,0.0250383,0.0260702,0.00111299,0,0,312350
p02.txt,3,ACS,51,26,1,0.0227925,0.0232939,0.000931108,0,0,412350
p03.txt,3,AS,150,190,1,0.0335461,0.0351204,0.00122688,0,0,112347
p03.txt,3,ASRank,150,190,1,0.0335772,0.0349895,0.00142973,0,0,212357
p03.txt,3,MMAS,150,190,1,0.0334132,0.0341858,0.00100183,0,0,312365
p03.txt,3,ACS,150,190,1,0.0321351,0.0347196,0.0024704,0,0,412364
p04.txt,3,AS,107,50,1,0.0422179,0.0443156,0.0020059,0,0,112348
p04.txt,3,ASRank,107,50,1,0.0276949,0.0317015,0.00694412,0,0,212352
p04.txt,3,MMAS,107,50,1,0.0288429,0.0307812,0.0013642,0,0,312364
p04.txt,3,ACS,107,50,1,0.0270114,0.0388522,0.0180349,0,0,412347
p05.txt,3,AS,900,104,1,0.0669449,0.0770704,0.0125173,0,0,112361
p05.txt,3,ASRank,900,104,1,0.0627911,0.0654349,0.0036129,0,0,212347
p05.txt,3,MMAS,900,104,1,0.0620899,0.0694485,0.0129647,0,0,312353
p05.txt,3,ACS,900,104,1,0.0590959,0.0722801,0.0202624,0,0,412362
p06.txt,3,AS,1735,169,1,0.0395181,0.0501894,0.0129117,0,0,112364
p06.txt,3,ASRank,1735,169,1,0.0385296,0.0432357,0.0079394,0,0,212353
p06.txt,3,MMAS,1735,169,1,0.0384775,0.0402864,0.0020215,0,0,312348
p06.txt,3,ACS,1735,169,1,0.0366468,0.0412518,0.0151713,0,0,412354
p07.txt,3,AS,1458,749,1,0.171511,0.193978,0.0222813,0,0,112350
p07.txt,3,ASRank,1458,749,1,0.168369,0.190259,0.0256156,0,0,212362
p07.txt,3,MMAS,1458,749,1,0.165862,0.170778,0.00630448,0,0,312354
p07.txt,3,ACS,1458,749,1,0.160866,0.172373,0.0162139,0,0,412364
p08.txt,3,AS,13549094,6402560,1,0.43557,0.454867,0.0484308,0,0,112355
p08.txt,3,ASRank,13549094,6402560,1,0.420925,0.436646,0.0187767,0,0,212358
p08.txt,3,MMAS,13549094,6402560,1,0.392079,0.430678,0.0381424,0,0,312347
p08.txt,3,ACS,13501943,6383480,1,0.404535,0.424077,0.0212181,0,0,412362
p01.txt,3,AS,309,165,1,0.0831838,0.0927708,0.0184999,0,0,112363
p01.txt,3,ASRank,309,165,1,0.0799007,0.0896288,0.014804,0,0,212365
p01.txt,3,MMAS,309,165,1,0.0786476,0.0808445,0.00419179,0,0,312357
p01.txt,3,ACS,309,165,1,0.0765246,0.0881114,0.0164726,0,0,412359
p02.txt,3,AS,51,26,1,0.0252087,0.0287256,0.00645394,0,0,112352
p02.txt,3,ASRank,51,26,1,0.0252652,0.0259232,0.000361407,0,0,212358
p02.txt,3,MMAS,51,26,1,0.0248947,0.0258824,0.00114624,0,0,312355
p02.txt,3,ACS,51,26,1,0.0227168,0.0231494,0.000578411,0,0,412350
p03.txt,3,AS,150,190,1,0.034298,0.0389299,0.00918356,0,0,112365
p03.txt,3,ASRank,150,190,1,0.0335563,0.0360054,0.00317251,0,0,212348
p03.txt,3,MMAS,150,190,1,0.0337876,0.0425817,0.00983347,0,0,312350
p03.txt,3,ACS,150,190,1,0.0320711,0.0359576,0.00602976,0,0,412360
p04.txt,3,AS,107,50,1,0.042127,0.0464008,0.00422736,0,0,112353
p04.txt,3,ASRank,107,50,1,0.0278355,0.033878,0.00831696,0,0,212348
p04.txt,3,MMAS,107,50,1,0.0304494,0.0361001,0.00652787,0,0,312364
p04.txt,3,ACS,107,50,1,0.0270722,0.0333946,0.0141232,0,0,412350
p05.txt,3,AS,900,104,1,0.0665911,0.0741006,0.0120191,0,0,112353
p05.txt,3,ASRank,900,104,1,0.063257,0.0703671,0.00623933,0,0,212358
p05.txt,3,MMAS,900,104,1,0.0620929,0.072344,0.00935247,0,0,312365
p05.txt,3,ACS,900,104,1,0.0595426,0.070062,0.0167684,0,0,412348
p06.txt,3,AS,1735,169,1,0.0399553,0.0438837,0.00792012,0,0,112349
p06.txt,3,ASRank,1735,169,1,0.0384901,0.0430804,0.00818848,0,0,212349
p06.txt,3,MMAS,1735,169,1,0.0390911,0.0443218,0.00914306,0,0,312348
p06.txt,3,ACS,1735,169,1,0.0366443,0.0433257,0.0234674,0,0,412348
p07.txt,3,AS,1458,749,1,0.169893,0.182118,0.0174349,0,0,112348
p07.txt,3,ASRank,1458,749,1,0.168574,0.190116,0.0257772,0,0,212365
p07.txt,3,MMAS,1458,749,1,0.166643,0.180358,0.0217887,0,0,312354
p07.txt,3,ACS,1458,749,1,0.160804,0.174601,0.0218152,0,0,412364
p08.txt,3,AS,13549094,6402560,1,0.437948,0.447176,0.0307819,0,0,112355
p08.txt,3,ASRank,13549094,6402560,1,0.427258,0.466499,0.0324864,0,0,212362
p08.txt,3,MMAS,13549094,6402560,1,0.394032,0.424708,0.0295059,0,0,312351
p08.txt,3,ACS,13501943,6383480,1,0.4035,0.438516,0.0319827,0,0,412355
p01.txt,3,AS,309,165,1,0.0846126,0.098055,0.0204756,0,0,112358
p01.txt,3,ASRank,309,165,1,0.0824647,0.100771,0.0130834,0,0,212346
p01.txt,3,MMAS,309,165,1,0.0947521,0.116359,0.0176737,0,0,312364
p01.txt,3,ACS,309,165,1,0.076515,0.0927934,0.011078,0,0,412363
p02.txt,3,AS,51,26,1,0.025408,0.0304562,0.0073074,0,0,112349
p02.txt,3,ASRank,51,26,1,0.0260405,0.0316026,0.0059523,0,0,212357
p02.txt,3,MMAS,51,26,1,0.025389,0.0274354,0.00197738,0,0,312347
p02.txt,3,ACS,51,26,1,0.0231087,0.0276569,0.00720128,0,0,412351
p03.txt,3,AS,150,190,1,0.0345011,0.0377567,0.0066395,0,0,112357
p03.txt,3,ASRank,150,190,1,0.0336285,0.0423149,0.0103951,0,0,212365
p03.txt,3,MMAS,150,190,1,0.0337364,0.041688,0.0112744,0,0,312347
p03.txt,3,ACS,150,190,1,0.0321611,0.0350775,0.00584163,0,0,412359
p04.txt,3,AS,107,50,1,0.0434598,0.0523738,0.0102207,0,0,112364
p04.txt,3,ASRank,107,50,1,0.028757,0.036462,0.00581856,0,0,212364
p04.txt,3,MMAS,107,50,1,0.0288341,0.0358123,0.0100835,0,0,312364
p04.txt,3,ACS,107,50,1,0.0271904,0.0328434,0.0135442,0,0,412361
p05.txt,3,AS,900,104,1,0.0669286,0.0781822,0.0100416,0,0,112361
p05.txt,3,ASRank,900,104,1,0.0623235,0.07198,0.0109203,0,0,212351
p05.txt,3,MMAS,900,104,1,0.0628813,0.0710308,0.00914607,0,0,312352
p05.txt,3,ACS,900,104,1,0.0599685,0.0642762,0.0123344,0,0,412364
p06.txt,3,AS,1735,169,1,0.0398337,0.0414875,0.00183432,0,0,112364
p06.txt,3,ASRank,1735,169,1,0.0386377,0.0436782,0.00856044,0,0,212347
p06.txt,3,MMAS,1735,169,1,0.0385602,0.0469831,0.00820402,0,0,312364
p06.txt,3,ACS,1735,169,1,0.0373434,0.0446155,0.0148398,0,0,412354
p07.txt,3,AS,1458,749,1,0.172684,0.177301,0.00874107,0,0,112363
p07.txt,3,ASRank,1458,749,1,0.17151,0.183244,0.0164524,0,0,212351
p07.txt,3,MMAS,1458,749,1,0.166485,0.189157,0.0247738,0,0,312361
p07.txt,3,ACS,1458,749,1,0.164742,0.168198,0.00434825,0,0,412363
p08.txt,3,AS,13549094,6402560,1,0.43688,0.449609,0.0198822,0,0,112362
p08.txt,3,ASRank,13549094,6402560,1,0.422225,0.453028,0.0286156,0,0,212358
p08.txt,3,MMAS,13549094,6402560,1,0.399089,0.425428,0.0356112,0,0,312347
p08.txt,3,ACS,13501943,6383480,1,0.406959,0.448408,0.0396611,0,0,412351
p01.txt,1,AS,309,165,1,0.0199729,0.0263577,0.0081998,0,0,112356
p01.txt,1,ASRank,309,165,1,0.018045,0.0223106,0.00572694,0,0,212350
p01.txt,1,MMAS,309,165,1,0.0178126,0.0253124,0.00697221,0,0,312357
p01.txt,1,ACS,309,165,1,0.0158716,0.0178804,0.00680775,0,0,412354
p02.txt,1,AS,51,26,1,0.008146,0.008657,0.00103993,0,0,112365
p02.txt,1,ASRank,51,26,1,0.0080173,0.00993804,0.00272758,0,0,212353
p02.txt,1,MMAS,51,26,1,0.0079433,0.0092827,0.00194275,0,0,312364
p02.txt,1,ACS,51,26,1,0.0064989,0.00655116,5.15901e-05,0,0,412362
p03.txt,1,AS,150,190,1,0.0090498,0.0120558,0.00412682,0,0,112363
p03.txt,1,ASRank,150,190,1,0.0091181,0.0113304,0.00273924,0,0,212365
p03.txt,1,MMAS,150,190,1,0.0087368,0.00903371,0.000153422,0,0,312357
p03.txt,1,ACS,150,190,1,0.0080108,0.0102177,0.0020176,0,0,412346
p04.txt,1,AS,107,50,1,0.0116849,0.0171946,0.00644199,0,0,112358
p04.txt,1,ASRank,107,50,1,0.0073779,0.0116087,0.00378669,0,0,212365
p04.txt,1,MMAS,107,50,1,0.0068872,0.00827707,0.000790045,0,0,312362
p04.txt,1,ACS,107,50,1,0.0065482,0.00934375,0.00817654,0,0,412348
p05.txt,1,AS,900,104,1,0.0180057,0.0227195,0.00581235,0,0,112357
p05.txt,1,ASRank,900,104,1,0.0150129,0.0190064,0.00344598,0,0,212362
p05.txt,1,MMAS,900,104,1,0.0149587,0.0180729,0.0039343,0,0,312363
p05.txt,1,ACS,900,104,1,0.0145125,0.0160274,0.00622525,0,0,412362
p06.txt,1,AS,1735,169,1,0.009565,0.0151514,0.00520913,0,0,112365
p06.txt,1,ASRank,1735,169,1,0.0093397,0.0102544,0.000841306,0,0,212362
p06.txt,1,MMAS,1735,169,1,0.0090011,0.0116854,0.00253535,0,0,312365
p06.txt,1,ACS,1682,166,1,0.0100293,0.0132799,0.0111113,0,0,412360
p07.txt,1,AS,1458,749,1,0.0385064,0.050844,0.0162417,0,0,112349
p07.txt,1,ASRank,1458,749,1,0.0736679,0.0765711,0.00423609,0,0,212358
p07.txt,1,MMAS,1458,749,1,0.0639375,0.0772134,0.00797295,0,0,312361
p07.txt,1,ACS,1458,749,1,0.036923,0.0659807,0.0115171,0,0,412363
p08.txt,1,AS,13549094,6402560,1,0.0932388,0.113274,0.0235798,0,0,112361
p08.txt,1,ASRank,13549094,6402560,1,0.0922266,0.114256,0.0217267,0,0,212365
p08.txt,1,MMAS,13549094,6402560,1,0.0935575,0.120763,0.027372,0,0,312348
p08.txt,1,ACS,13509694,6390248,1,0.148189,0.193393,0.0459561,0,0,412352
p01.txt,1,AS,309,165,1,0.0106673,0.012012,0.00158684,0,0,112364
p01.txt,1,ASRank,309,165,1,0.0111323,0.0115634,0.000259514,0,0,212362
p01.txt,1,MMAS,309,165,1,0.011228,0.011765,0.000320044,0,0,312362
p01.txt,1,ACS,309,165,1,0.0107665,0.0122006,0.00490559,0,0,412355
p02.txt,1,AS,51,26,1,0.0052643,0.00553715,0.000223573,0,0,112364
p02.txt,1,ASRank,51,26,1,0.0054797,0.00584277,0.000268929,0,0,212361
p02.txt,1,MMAS,51,26,1,0.0053207,0.00559514,0.00022383,0,0,312360
p02.txt,1,ACS,51,26,1,0.00436,0.00497664,0.00128323,0,0,412346
p03.txt,1,AS,150,190,1,0.0060093,0.00688247,0.000684284,0,0,112358
p03.txt,1,ASRank,150,190,1,0.0061768,0.00710893,0.000585438,0,0,212362
p03.txt,1,MMAS,150,190,1,0.0062017,0.00692327,0.000561433,0,0,312346
p03.txt,1,ACS,150,190,1,0.0053336,0.00563066,0.000238069,0,0,412349
p04.txt,1,AS,107,50,1,0.0077337,0.00828195,0.000323177,0,0,112364
p04.txt,1,ASRank,107,50,1,0.0045562,0.00550052,0.000770788,0,0,212365
p04.txt,1,MMAS,107,50,1,0.0047697,0.00542229,0.000276202,0,0,312364
p04.txt,1,ACS,107,50,1,0.0042589,0.0057206,0.00487394,0,0,412362
p05.txt,1,AS,900,104,1,0.0121632,0.0131944,0.000770318,0,0,112349
p05.txt,1,ASRank,900,104,1,0.0110017,0.01221,0.00086506,0,0,212352
p05.txt,1,MMAS,900,104,1,0.0107035,0.0122777,0.000856962,0,0,312364
p05.txt,1,ACS,900,104,1,0.0101351,0.0125638,0.00450372,0,0,412365
p06.txt,1,AS,1735,169,1,0.006858,0.00826997,0.000806735,0,0,112363
p06.txt,1,ASRank,1735,169,1,0.0063059,0.00732063,0.000518307,0,0,212363
p06.txt,1,MMAS,1735,169,1,0.0065335,0.0078034,0.000854218,0,0,312365
p06.txt,1,ACS,1682,166,1,0.0062141,0.00733231,0.00450879,0,0,412360
p07.txt,1,AS,1458,749,1,0.0268812,0.0286383,0.00154083,0,0,112347
p07.txt,1,ASRank,1458,749,1,0.0260196,0.0282596,0.00181962,0,0,212364
p07.txt,1,MMAS,1458,749,1,0.025782,0.0274866,0.00192281,0,0,312347
p07.txt,1,ACS,1458,749,1,0.023885,0.0256765,0.0012914,0,0,412362
p08.txt,1,AS,13549094,6402560,1,0.0644754,0.0661664,0.00221558,0,0,112348
p08.txt,1,ASRank,13549094,6402560,1,0.0624029,0.0644188,0.000823305,0,0,212361
p08.txt,1,MMAS,13549094,6402560,1,0.0581323,0.0622477,0.002488,0,0,312347
p08.txt,1,ACS,13509694,6390248,1,0.0524077,0.0603819,0.00277373,0,0,412352
p01.txt,1,AS,309,165,1,0.0104327,0.0117888,0.001562,0,0,112356
p01.txt,1,ASRank,309,165,1,0.0105421,0.0112416,0.000571141,0,0,212352
p01.txt,1,MMAS,309,165,1,0.0104522,0.0112731,0.000650915,0,0,312346
p01.txt,1,ACS,309,165,1,0.0105176,0.01136,0.00136341,0,0,412353
p02.txt,1,AS,51,26,1,0.0052313,0.00552399,0.000191351,0,0,112358
p02.txt,1,ASRank,51,26,1,0.0052793,0.00548231,0.000192736,0,0,212356
p02.txt,1,MMAS,51,26,1,0.0052059,0.00538208,0.000272496,0,0,312364
p02.txt,1,ACS,51,26,1,0.0042311,0.00435549,8.06148e-05,0,0,412358
p03.txt,1,AS,150,190,1,0.0059869,0.00629318,0.000345871,0,0,112355
p03.txt,1,ASRank,150,190,1,0.0059954,0.00673102,0.00120298,0,0,212356
p03.txt,1,MMAS,150,190,1,0.0059408,0.00611653,9.39645e-05,0,0,312357
p03.txt,1,ACS,150,190,1,0.0051163,0.00532858,0.000189308,0,0,412357
p04.txt,1,AS,107,50,1,0.0069909,0.00792413,0.000391361,0,0,112364
p04.txt,1,ASRank,107,50,1,0.0045397,0.00554839,0.00077945,0,0,212365
p04.txt,1,MMAS,107,50,1,0.0046213,0.00540557,0.000265925,0,0,312364
p04.txt,1,ACS,107,50,1,0.0042558,0.00548767,0.00448352,0,0,412348
p05.txt,1,AS,900,104,1,0.0114852,0.0121059,0.000258627,0,0,112364
p05.txt,1,ASRank,900,104,1,0.0102101,0.0111087,0.000315852,0,0,212364
p05.txt,1,MMAS,900,104,1,0.0105278,0.0110601,0.000304253,0,0,312365
p05.txt,1,ACS,900,104,1,0.0097902,0.0113768,0.00481834,0,0,412350
p06.txt,1,AS,1735,169,1,0.0071897,0.00798156,0.000352693,0,0,112364
p06.txt,1,ASRank,1735,169,1,0.0065813,0.00772625,0.00041733,0,0,212364
p06.txt,1,MMAS,1735,169,1,0.0067035,0.00757166,0.000508647,0,0,312365
p06.txt,1,ACS,1682,166,1,0.0062048,0.00767392,0.00478363,0,0,412360
p07.txt,1,AS,1458,749,1,0.0267768,0.0281383,0.000777532,0,0,112361
p07.txt,1,ASRank,1458,749,1,0.0256604,0.027559,0.00276712,0,0,212350
p07.txt,1,MMAS,1458,749,1,0.0253363,0.0263557,0.000804256,0,0,312359
p07.txt,1,ACS,1458,749,1,0.0234496,0.0241069,0.000433295,0,0,412359
p08.txt,1,AS,13549094,6402560,1,0.0635794,0.064754,0.000909013,0,0,112364
p08.txt,1,ASRank,13549094,6402560,1,0.0613426,0.0641426,0.00320935,0,0,212349
p08.txt,1,MMAS,13549094,6402560,1,0.0566389,0.0606294,0.00191443,0,0,312348
p08.txt,1,ACS,13509694,6390248,1,0.0519704,0.0605017,0.00289003,0,0,412352
p01.txt,1,AS,309,165,1,0.0105911,0.0117671,0.00133931,0,0,12356
p02.txt,1,AS,51,26,1,0.0052575,0.00568011,0.000255733,0,0,12364
p03.txt,1,AS,150,190,1,0.0061227,0.00637434,0.000160296,0,0,12351
p04.txt,1,AS,107,50,1,0.0079394,0.00834268,0.000255861,0,0,12365
p05.txt,1,AS,900,104,1,0.0121052,0.0129651,0.000374304,0,0,12365
p06.txt,1,AS,1735,169,1,0.0067412,0.00765947,0.000325293,0,0,12365
p07.txt,1,AS,1458,749,1,0.0262309,0.0287029,0.00241154,0,0,12359
p08.txt,1,AS,13549094,6402560,1,0.0640674,0.0664208,0.00262572,0,0,12362
test_clean.in,1,AS,1002648,999998,1,29.2427,31.1791,1.69092,0,0,112347
test_clean.in,1,AS,1008486,999990,1,42.1294,39.1655,1.72859,0,0,112350
test_clean.in,1,AS,1011641,999956,1,28.7792,29.7705,3.5808,0,0,112350
test_clean.in,1,AS,1003383,999993,1,33.1255,32.1676,0.780486,0,0,112350
test_clean.in,1,AS,1006481,999987,1,30.9068,31.0428,0.645101,0,0,112349
test_clean.in,1,ASRank,1003322,999991,1,31.4209,29.5453,1.35022,0,0,212349
test_clean.in,1,ASRank,1008469,999969,1,32.4292,31.9523,0.929053,0,0,212349
test_clean.in,1,ASRank,1011178,999995,1,55.9049,46.6314,12.1411,0,0,212348
test_clean.in,1,ASRank,1004042,999993,1,31.9818,33.0115,8.16188,0,0,212348
test_clean.in,1,ASRank,1007153,999989,1,30.7613,30.0174,0.750358,0,0,212347
test_clean.in,1,MMAS,1002844,999994,1,18.5824,17.6844,0.682109,0,0,312346
test_clean.in,1,MMAS,1007603,999997,1,19.6325,18.7216,1.19287,0,0,312347
test_clean.in,1,MMAS,1009932,999993,1,16.1558,16.5323,0.224741,0,0,312348
test_clean.in,1,MMAS,1003477,999994,1,19.1257,19.3945,0.640696,0,0,312350
test_clean.in,1,MMAS,1006555,999996,1,17.7853,18.8015,1.07278,0,0,312348
test_clean.in,1,ACS,1006391,999989,1,43.6562,63.678,18.6366,0,0,412347
test_clean.in,1,ACS,1015201,999960,1,47.0867,44.1018,2.1357,0,0,412346
test_clean.in,1,ACS,1020783,999996,1,40.6236,39.8643,1.81097,0,0,412346
test_clean.in,1,ACS,1007425,999994,1,45.2011,42.9076,1.54415,0,0,412349
test_clean.in,1,ACS,1013158,1000000,1,36.3335,36.8891,1.85317,0,0,412347
test_clean.in,2,AS,1002955,999988,1,47.8909,47.5763,0.57109,0,0,112347
test_clean.in,2,AS,1008954,999967,1,49.009,48.4429,0.743203,0,0,112349
test_clean.in,2,AS,1012301,999976,1,44.4814,43.9611,1.05528,0,0,112350
test_clean.in,2,AS,1003797,999994,1,48.776,48.6052,0.45965,0,0,112348
test_clean.in,2,AS,1007741,999997,1,46.8497,47.5999,0.591622,0,0,112349
test_clean.in,2,ASRank,1003789,999992,1,49.7674,47.6001,2.04111,0,0,212348
test_clean.in,2,ASRank,1010101,999994,1,45.0937,43.6934,1.55401,0,0,212349
test_clean.in,2,ASRank,1013665,999976,1,40.513,40.2043,1.0749,0,0,212348
test_clean.in,2,ASRank,1004374,999999,1,43.7089,42.9421,0.577198,0,0,212350
test_clean.in,2,ASRank,1008367,999999,1,44.5095,42.6433,1.70926,0,0,212350
test_clean.in,2,MMAS,1003108,999995,1,24.1048,24.0673,1.25878,0,0,312350
test_clean.in,2,MMAS,1008381,999996,1,26.8303,26.2093,1.00683,0,0,312349
test_clean.in,2,MMAS,1010433,999978,1,22.627,22.5691,0.471245,0,0,312348
test_clean.in,2,MMAS,1003656,999999,1,28.1028,27.1184,1.16822,0,0,312349
test_clean.in,2,MMAS,1007308,1000000,1,26.7359,26.2841,0.805598,0,0,312347
test_clean.in,2,ACS,1006533,999997,1,60.0842,53.2502,4.07364,0,0,412349
test_clean.in,2,ACS,1013306,999986,1,109.178,81.2657,28.8505,0,0,412349
test_clean.in,2,ACS,1019984,999986,1,46.565,48.3032,2.57719,0,0,412349
test_clean.in,2,ACS,1007835,999997,1,58.7562,50.6313,5.54192,0,0,412349
test_clean.in,2,ACS,1012344,999993,1,52.2696,52.1976,4.62819,0,0,412347
