instance,variant,run,seed,value,weight,feasible,seconds,items
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_100\test.txt,ASRank,19,112364,1412065549,1412065584,1,0.0296147,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_100\test.txt,ASRank,20,112365,1412065549,1412065584,1,0.0294046,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_100\test.txt,MMAS,1,212346,1412065549,1412065584,1,0.0549661,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_100\test.txt,MMAS,2,212347,1412065549,1412065584,1,0.049276,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_100\test.txt,MMAS,3,212348,1412065549,1412065584,1,0.0726247,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_100\test.txt,MMAS,4,212349,1412065549,1412065584,1,0.0430858,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_100\test.txt,MMAS,5,212350,1412065549,1412065584,1,0.0330404,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_100\test.txt,MMAS,6,212351,1412065549,1412065584,1,0.054423,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_100\test.txt,MMAS,7,212352,1412065549,1412065584,1,0.052942,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_100\test.txt,MMAS,8,212353,1412065549,1412065584,1,0.0549303,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_100\test.txt,MMAS,9,212354,1412065549,1412065584,1,0.0332596,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_100\test.txt,MMAS,10,212355,1412065549,1412065584,1,0.0312649,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_100\test.txt,MMAS,11,212356,1412065549,1412065584,1,0.0476434,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_100\test.txt,MMAS,12,212357,1412065549,1412065584,1,0.0408464,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_100\test.txt,MMAS,13,212358,1412065549,1412065584,1,0.0358246,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_100\test.txt,MMAS,14,212359,1412065549,1412065584,1,0.05539,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_100\test.txt,MMAS,15,212360,1412065549,1412065584,1,0.04124,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_100\test.txt,MMAS,16,212361,1412065549,1412065584,1,0.053692,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_100\test.txt,MMAS,17,212362,1412065549,1412065584,1,0.0302538,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_100\test.txt,MMAS,18,212363,1412065549,1412065584,1,0.0292874,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_100\test.txt,MMAS,19,212364,1412065549,1412065584,1,0.029337,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_100\test.txt,MMAS,20,212365,1412065549,1412065584,1,0.0544065,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_100\test.txt,ACS,1,312346,1412065549,1412065584,1,0.0276422,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_100\test.txt,ACS,2,312347,1412065549,1412065584,1,0.0336514,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_100\test.txt,ACS,3,312348,1412065549,1412065584,1,0.05205,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_100\test.txt,ACS,4,312349,1412065549,1412065584,1,0.0391223,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_100\test.txt,ACS,5,312350,1412065549,1412065584,1,0.0660264,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_100\test.txt,ACS,6,312351,1412065549,1412065584,1,0.0526039,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_100\test.txt,ACS,7,312352,1412065549,1412065584,1,0.0324147,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_100\test.txt,ACS,8,312353,1412065549,1412065584,1,0.0273382,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_100\test.txt,ACS,9,312354,1412065549,1412065584,1,0.586719,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_100\test.txt,ACS,10,312355,1412065549,1412065584,1,0.207575,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_100\test.txt,ACS,11,312356,1412065549,1412065584,1,0.0279948,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_100\test.txt,ACS,12,312357,1412065549,1412065584,1,0.061502,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_100\test.txt,ACS,13,312358,1412065549,1412065584,1,0.0326995,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_100\test.txt,ACS,14,312359,1412065549,1412065584,1,0.057706,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_100\test.txt,ACS,15,312360,1412065549,1412065584,1,0.0393294,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_100\test.txt,ACS,16,312361,1412065549,1412065584,1,0.0270384,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_100\test.txt,ACS,17,312362,1412065549,1412065584,1,0.026712,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_100\test.txt,ACS,18,312363,1412065549,1412065584,1,0.0412943,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_100\test.txt,ACS,19,312364,1412065549,1412065584,1,0.0356808,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_100\test.txt,ACS,20,312365,1412065549,1412065584,1,0.0480841,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_200\test.txt,AS,1,12346,1412065619,1412065500,1,0.0577632,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_200\test.txt,AS,2,12347,1412065619,1412065500,1,0.0309271,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_200\test.txt,AS,3,12348,1412065619,1412065500,1,0.0313565,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_200\test.txt,AS,4,12349,1412065619,1412065500,1,0.0310784,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_200\test.txt,AS,5,12350,1412065619,1412065500,1,0.0310587,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_200\test.txt,AS,6,12351,1412065619,1412065500,1,0.0312776,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_200\test.txt,AS,7,12352,1412065619,1412065500,1,0.0308753,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_200\test.txt,AS,8,12353,1412065619,1412065500,1,0.0313336,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_200\test.txt,AS,9,12354,1412065619,1412065500,1,0.0312188,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_200\test.txt,AS,10,12355,1412065619,1412065500,1,0.0648163,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_200\test.txt,AS,11,12356,1412065619,1412065500,1,0.0409777,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_200\test.txt,AS,12,12357,1412065619,1412065500,1,0.0322773,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_200\test.txt,AS,13,12358,1412065619,1412065500,1,0.0307904,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_200\test.txt,AS,14,12359,1412065619,1412065500,1,0.057858,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_200\test.txt,AS,15,12360,1412065619,1412065500,1,0.0623387,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_200\test.txt,AS,16,12361,1412065619,1412065500,1,0.0390538,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_200\test.txt,AS,17,12362,1412065619,1412065500,1,0.0288471,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_200\test.txt,AS,18,12363,1412065619,1412065500,1,0.0287608,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_200\test.txt,AS,19,12364,1412065619,1412065500,1,0.0510862,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_200\test.txt,AS,20,12365,1412065619,1412065500,1,0.0467307,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_200\test.txt,ASRank,1,112346,1412065619,1412065500,1,0.082194,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_200\test.txt,ASRank,2,112347,1412065619,1412065500,1,0.0843522,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_200\test.txt,ASRank,3,112348,1412065619,1412065500,1,0.0836571,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_200\test.txt,ASRank,4,112349,1412065619,1412065500,1,0.081002,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_200\test.txt,ASRank,5,112350,1412065619,1412065500,1,0.0824058,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_200\test.txt,ASRank,6,112351,1412065619,1412065500,1,0.0792252,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_200\test.txt,ASRank,7,112352,1412065619,1412065500,1,0.0838905,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_200\test.txt,ASRank,8,112353,1412065619,1412065500,1,0.0781507,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_200\test.txt,ASRank,9,112354,1412065619,1412065500,1,0.0817622,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_200\test.txt,ASRank,10,112355,1412065619,1412065500,1,0.0822845,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_200\test.txt,ASRank,11,112356,1412065619,1412065500,1,0.078141,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_200\test.txt,ASRank,12,112357,1412065619,1412065500,1,0.078717,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_200\test.txt,ASRank,13,112358,1412065619,1412065500,1,0.0774868,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_200\test.txt,ASRank,14,112359,1412065619,1412065500,1,0.0777841,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_200\test.txt,ASRank,15,112360,1412065619,1412065500,1,0.0776758,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_200\test.txt,ASRank,16,112361,1412065619,1412065500,1,0.0782142,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_200\test.txt,ASRank,17,112362,1412065619,1412065500,1,0.07817,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_200\test.txt,ASRank,18,112363,1412065619,1412065500,1,0.0766904,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_200\test.txt,ASRank,19,112364,1412065619,1412065500,1,0.0712498,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_200\test.txt,ASRank,20,112365,1412065619,1412065500,1,0.111544,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_200\test.txt,MMAS,1,212346,1412065619,1412065500,1,0.139452,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_200\test.txt,MMAS,2,212347,1412065619,1412065500,1,0.131175,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_200\test.txt,MMAS,3,212348,1412065619,1412065500,1,0.115734,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_200\test.txt,MMAS,4,212349,1412065619,1412065500,1,0.0523234,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_200\test.txt,MMAS,5,212350,1412065619,1412065500,1,0.0592492,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_200\test.txt,MMAS,6,212351,1412065619,1412065500,1,0.064974,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_200\test.txt,MMAS,7,212352,1412065619,1412065500,1,0.0718833,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_200\test.txt,MMAS,8,212353,1412065619,1412065500,1,0.0803099,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_200\test.txt,MMAS,9,212354,1412065619,1412065500,1,0.0597274,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_200\test.txt,MMAS,10,212355,1412065619,1412065500,1,0.0614211,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_200\test.txt,MMAS,11,212356,1412065619,1412065500,1,0.0715422,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_200\test.txt,MMAS,12,212357,1412065619,1412065500,1,0.0758118,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_200\test.txt,MMAS,13,212358,1412065619,1412065500,1,0.0877553,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_200\test.txt,MMAS,14,212359,1412065619,1412065500,1,0.132637,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_200\test.txt,MMAS,15,212360,1412065619,1412065500,1,0.129881,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_200\test.txt,MMAS,16,212361,1412065619,1412065500,1,0.0804597,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_200\test.txt,MMAS,17,212362,1412065619,1412065500,1,0.061473,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_200\test.txt,MMAS,18,212363,1412065619,1412065500,1,0.0881978,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_200\test.txt,MMAS,19,212364,1412065619,1412065500,1,0.112566,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_200\test.txt,MMAS,20,212365,1412065619,1412065500,1,0.133205,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_200\test.txt,ACS,1,312346,1412065619,1412065500,1,0.124162,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_200\test.txt,ACS,2,312347,1412065619,1412065500,1,0.124489,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_200\test.txt,ACS,3,312348,1412065619,1412065500,1,0.127929,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_200\test.txt,ACS,4,312349,1412065619,1412065500,1,0.0984615,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_200\test.txt,ACS,5,312350,1412065619,1412065500,1,0.0658071,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_200\test.txt,ACS,6,312351,1412065619,1412065500,1,0.0762565,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_200\test.txt,ACS,7,312352,1412065619,1412065500,1,0.0713931,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_200\test.txt,ACS,8,312353,1412065619,1412065500,1,0.0714172,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_200\test.txt,ACS,9,312354,1412065619,1412065500,1,1.24324,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_200\test.txt,ACS,10,312355,1412065619,1412065500,1,0.344983,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_200\test.txt,ACS,11,312356,1412065619,1412065500,1,0.0705631,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_200\test.txt,ACS,12,312357,1412065619,1412065500,1,0.0384692,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_200\test.txt,ACS,13,312358,1412065619,1412065500,1,0.0467979,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_200\test.txt,ACS,14,312359,1412065619,1412065500,1,0.0624873,2 3
